,index,job title,company name,Python," R,",Excel,Java,Scala,Matlab,SAS,SQL,SPSS,Tableau,Power BI,Machine Learning,Modeling,Deep learning,Data mining,NLP,Neural Networks,Visualization,Big data,Hadoop,Hive,Azure,Mathematics,Statistics,AWS cloud,Presentation,Problem solving,Collaboration,Project management
432,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
433,https://ca.linkedin.com/jobs/view/data-scientist-at-northone-business-banking-2291222670?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,NorthOne Business Banking,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
436,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
437,https://ca.linkedin.com/jobs/view/data-scientist-at-bus-2297948592?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,BUS,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
438,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,CN,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
439,https://ca.linkedin.com/jobs/view/data-scientist-at-adgear-2316795765?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,AdGear,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
440,https://ca.linkedin.com/jobs/view/data-scientist-at-gannett-usa-today-network-2300321830?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Gannett | USA TODAY NETWORK,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
441,https://ca.linkedin.com/jobs/view/data-scientist-at-oracle-2315875503?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Oracle,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
442,https://ca.linkedin.com/jobs/view/data-scientist-scientifique-des-donn%C3%A9es-at-data-sciences-2307299009?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Scientifique des données,Data Sciences,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
443,https://ca.linkedin.com/jobs/view/scientifique-des-donn%C3%A9es-et-appliqu%C3%A9-data-applied-scientist-at-microsoft-2264267307?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Scientifique des données et appliqué/ Data & Applied Scientist,Microsoft,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
444,https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2322101693?refId=f2fc7914-8df4-490f-8ac7-4d448f783859&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, People Analytics",Restaurant Brands International,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
445,https://ca.linkedin.com/jobs/view/data-scientist-at-oracle-2315875503?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Oracle,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
446,https://ca.linkedin.com/jobs/view/data-scientist-at-overbond-2296128761?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Overbond,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
447,https://ca.linkedin.com/jobs/view/data-scientist-at-kabam-2307223700?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Kabam,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
448,https://ca.linkedin.com/jobs/view/data-scientist-at-mcafee-2298640162?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,McAfee,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
449,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
450,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451,https://ca.linkedin.com/jobs/view/data-scientist-at-mistplay-2303352548?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Mistplay,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
452,https://ca.linkedin.com/jobs/view/data-scientist-at-exactearth-ltd-2017091855?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,exactEarth Ltd,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
453,https://ca.linkedin.com/jobs/view/data-scientist-at-adgear-2317276811?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,AdGear,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
454,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
455,https://ca.linkedin.com/jobs/view/data-scientist-at-international-air-transport-association-iata-2303337894?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,International Air Transport Association (IATA),1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
456,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
457,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
458,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
459,https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2322101693?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, People Analytics",Restaurant Brands International,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
460,https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Jungle Scout,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
461,https://ca.linkedin.com/jobs/view/data-scientist-at-etraveli-2254339054?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Etraveli,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
462,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
463,https://ca.linkedin.com/jobs/view/data-scientist-at-behaviour-interactive-2292895459?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Behaviour Interactive,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
464,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,CN,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
466,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2300394331?refId=31419d9e-f2f9-467c-902a-db7e3732b79a&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,https://ca.linkedin.com/jobs/view/data-scientist-at-oracle-2315875503?refId=39035127-889d-4766-b739-e21c0e8b1891&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Oracle,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
468,https://ca.linkedin.com/jobs/view/data-scientist-at-overbond-2296128761?refId=39035127-889d-4766-b739-e21c0e8b1891&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Overbond,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
469,https://ca.linkedin.com/jobs/view/data-scientist-at-kabam-2307223700?refId=39035127-889d-4766-b739-e21c0e8b1891&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Kabam,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
470,https://ca.linkedin.com/jobs/view/data-scientist-at-mcafee-2298640162?refId=39035127-889d-4766-b739-e21c0e8b1891&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,McAfee,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
471,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=39035127-889d-4766-b739-e21c0e8b1891&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
472,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=39035127-889d-4766-b739-e21c0e8b1891&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473,https://ca.linkedin.com/jobs/view/data-scientist-at-mistplay-2303352548?refId=39035127-889d-4766-b739-e21c0e8b1891&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Mistplay,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
474,https://ca.linkedin.com/jobs/view/data-scientist-at-exactearth-ltd-2017091855?refId=39035127-889d-4766-b739-e21c0e8b1891&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,exactEarth Ltd,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
475,https://ca.linkedin.com/jobs/view/data-scientist-at-adgear-2317276811?refId=39035127-889d-4766-b739-e21c0e8b1891&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,AdGear,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
476,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=39035127-889d-4766-b739-e21c0e8b1891&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
477,https://ca.linkedin.com/jobs/view/data-scientist-at-international-air-transport-association-iata-2303337894?refId=39035127-889d-4766-b739-e21c0e8b1891&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,International Air Transport Association (IATA),1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
478,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=39035127-889d-4766-b739-e21c0e8b1891&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
479,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=39035127-889d-4766-b739-e21c0e8b1891&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
480,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=39035127-889d-4766-b739-e21c0e8b1891&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
481,https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2322101693?refId=39035127-889d-4766-b739-e21c0e8b1891&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, People Analytics",Restaurant Brands International,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
482,https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=39035127-889d-4766-b739-e21c0e8b1891&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Jungle Scout,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
483,https://ca.linkedin.com/jobs/view/data-scientist-at-etraveli-2254339054?refId=39035127-889d-4766-b739-e21c0e8b1891&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Etraveli,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
484,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=39035127-889d-4766-b739-e21c0e8b1891&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
485,https://ca.linkedin.com/jobs/view/data-scientist-at-behaviour-interactive-2292895459?refId=39035127-889d-4766-b739-e21c0e8b1891&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Behaviour Interactive,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
486,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=39035127-889d-4766-b739-e21c0e8b1891&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=39035127-889d-4766-b739-e21c0e8b1891&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,CN,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
488,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2300394331?refId=39035127-889d-4766-b739-e21c0e8b1891&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,https://ca.linkedin.com/jobs/view/data-scientist-at-oracle-2315875503?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Oracle,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
490,https://ca.linkedin.com/jobs/view/data-scientist-at-overbond-2296128761?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Overbond,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
491,https://ca.linkedin.com/jobs/view/data-scientist-at-kabam-2307223700?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Kabam,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
492,https://ca.linkedin.com/jobs/view/data-scientist-at-mcafee-2298640162?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,McAfee,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
493,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
494,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
495,https://ca.linkedin.com/jobs/view/data-scientist-at-mistplay-2303352548?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Mistplay,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
496,https://ca.linkedin.com/jobs/view/data-scientist-at-exactearth-ltd-2017091855?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,exactEarth Ltd,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
497,https://ca.linkedin.com/jobs/view/data-scientist-at-adgear-2317276811?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,AdGear,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
498,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
499,https://ca.linkedin.com/jobs/view/data-scientist-at-international-air-transport-association-iata-2303337894?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,International Air Transport Association (IATA),1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
500,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
501,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
502,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
503,https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2322101693?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, People Analytics",Restaurant Brands International,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
504,https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Jungle Scout,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
505,https://ca.linkedin.com/jobs/view/data-scientist-at-etraveli-2254339054?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Etraveli,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
506,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
507,https://ca.linkedin.com/jobs/view/data-scientist-at-behaviour-interactive-2292895459?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Behaviour Interactive,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
508,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=8e89e5f2-39eb-46ce-9b50-2bf81c4e587a&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,CN,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
